"Time (s) Run #5","Angle (rad) Run #5","Angular Velocity (rad/s) Run #5","Angular Acceleration (rad/s²) Run #5","State Run #5"
2607.250,4.682,5.178,-19.150,
2607.300,4.926,3.912,-28.943,
2607.350,5.088,2.167,-35.488,
2607.400,5.153,0.189,-37.282,
2607.450,5.105,-1.745,-33.985,
2607.500,4.965,-3.360,-26.519,
2607.550,4.752,-4.480,-16.532,
2607.600,4.499,-5.032,-5.866,
2607.650,4.228,-5.032,4.024,
2607.669,,,,1.00
2607.700,3.979,-4.567,12.266,
2607.726,,,,0.00
2607.750,3.761,-3.738,18.568,
2607.800,3.595,-2.647,22.932,
2607.850,3.491,-1.382,25.453,
2607.900,3.456,-0.044,26.374,
2607.950,3.486,1.294,26.083,
2608.000,3.587,2.589,24.774,
2608.050,3.748,3.811,22.011,
2608.100,3.971,4.872,16.872,
2608.150,4.246,5.614,8.678,
2608.200,4.551,5.847,-2.376,
2608.250,4.852,5.440,-15.078,
2608.300,5.118,4.334,-27.440,
2608.350,5.310,2.603,-37.088,
2608.400,5.393,0.451,-41.985,
2608.450,5.358,-1.804,-41.306,
2608.500,5.205,-3.854,-35.537,
2608.550,4.957,-5.483,-26.180,
2608.600,4.638,-6.530,-15.272,
2608.650,4.280,-6.981,-4.994,
2608.700,3.923,-6.938,2.957,
2608.750,3.578,-6.574,7.951,
2608.800,3.259,-6.050,10.084,
2608.850,2.971,-5.483,9.842,
2608.900,2.714,-5.003,7.999,
2608.949,,,,1.00
2608.950,2.478,-4.669,5.478,
2609.000,2.251,-4.465,3.006,
2609.006,,,,0.00
2609.050,2.033,-4.378,0.776,
2609.100,1.820,-4.392,-1.164,
2609.150,1.597,-4.509,-2.570,
2609.200,1.370,-4.683,-3.151,
2609.250,1.130,-4.858,-2.618,
2609.300,0.881,-4.989,-0.824,
2609.350,0.628,-4.989,2.279,
2609.400,0.375,-4.800,6.545,
2609.450,0.140,-4.363,11.490,
2609.500,-0.070,-3.651,16.435,
2609.550,-0.236,-2.691,20.362,
2609.600,-0.345,-1.542,22.204,
2609.650,-0.393,-0.364,21.332,
2609.700,-0.375,0.684,17.841,
2609.750,-0.314,1.484,12.605,
2609.800,-0.218,1.963,6.593,
2609.850,-0.105,2.138,0.727,
2609.900,0.004,2.007,-4.266,
2609.950,0.105,1.658,-7.902,
2610.000,0.175,1.164,-9.842,
2610.050,0.223,0.611,-10.084,
2610.100,0.236,0.102,-8.775,
2610.150,0.227,-0.305,-6.303,
2610.200,0.201,-0.553,-3.103,
2610.217,,,,1.00
2610.250,0.166,-0.625,0.436,
2610.273,,,,0.00
2610.300,0.131,-0.509,3.830,
2610.350,0.109,-0.218,6.545,
2610.400,0.105,0.189,8.096,
2610.450,0.127,0.640,8.339,
2610.500,0.170,1.062,7.515,
2610.550,0.236,1.411,5.866,
2610.600,0.314,1.673,3.394,
2610.650,0.406,1.789,0.097,
2610.700,0.502,1.702,-3.636,
2610.750,0.585,1.411,-7.127,
2610.800,0.646,0.960,-9.939,
2610.850,0.685,0.393,-12.072,
2610.900,0.689,-0.262,-13.623,
2610.950,0.659,-0.989,-14.496,
2611.000,0.593,-1.745,-14.399,
2611.050,0.484,-2.473,-12.993,
2611.100,0.340,-3.098,-10.036,
2611.150,0.170,-3.534,-5.333,
2611.200,-0.022,-3.694,1.067,
2611.250,-0.214,-3.476,8.533,
2611.300,-0.384,-2.836,15.902,
2611.350,-0.511,-1.833,21.865,
2611.400,-0.576,-0.567,25.501,
2611.450,-0.572,0.814,26.325,
2611.489,,,,1.00
2611.500,-0.493,2.167,24.289,
2611.545,,,,0.00
2611.550,-0.349,3.331,19.829,
2611.600,-0.148,4.203,13.769,
2611.650,0.083,4.727,7.224,
2611.700,0.336,4.901,1.261,
2611.750,0.585,4.800,-3.297,
2611.800,0.820,4.509,-6.254,
2611.850,1.038,4.131,-7.951,
2611.900,1.235,3.694,-8.775,
2611.950,1.409,3.229,-9.018,
2612.000,1.558,2.778,-8.921,
2612.050,1.684,2.342,-8.921,
2612.100,1.793,1.905,-9.308,
2612.150,1.876,1.425,-10.036,
2612.200,1.937,0.902,-10.957,
2612.250,1.968,0.335,-11.975,
2612.300,1.972,-0.291,-13.187,
2612.350,1.942,-0.974,-14.690,
2612.400,1.876,-1.745,-16.532,
2612.450,1.772,-2.618,-18.568,
2612.500,1.619,-3.607,-20.314,
2612.550,1.414,-4.683,-21.041,
2612.600,1.152,-5.774,-19.732,
2612.650,0.833,-6.763,-15.175,
2612.700,0.467,-7.447,-6.400,
2612.750,0.070,-7.563,6.545,
2612.786,,,,1.00
2612.800,-0.319,-6.894,22.011,
2612.845,,,,0.00
2612.850,-0.650,-5.352,37.040,
2612.900,-0.881,-3.054,48.336,
2612.950,-0.973,-0.291,53.378,
2613.000,-0.912,2.545,51.245,
2613.050,-0.707,5.061,42.712,
2613.100,-0.384,6.967,29.961,
2613.150,0.017,8.101,16.047,
2613.200,0.454,8.494,4.024,
2613.250,0.886,8.348,-3.927,
2613.300,1.296,7.927,-7.175,
2613.350,1.680,7.490,-6.400,
2613.400,2.038,7.199,-3.006,
2613.450,2.391,7.156,1.261,
2613.500,2.745,7.359,4.800,
2613.550,3.120,7.709,6.109,
2613.600,3.517,8.087,3.975,
2613.650,3.931,8.261,-2.376,
2613.700,4.359,7.999,-12.799,
2613.750,4.756,7.083,-25.598,
2613.800,5.092,5.425,-37.912,
2613.850,5.323,3.156,-46.494,
2613.900,5.419,0.553,-49.015,
2613.950,5.376,-1.993,-44.894,
2614.000,5.205,-4.131,-35.149,
2614.050,4.939,-5.629,-21.914,
2614.094,,,,1.00
2614.100,4.616,-6.356,-7.660,
2614.150,4.276,-6.341,5.333,
2614.151,,,,0.00
2614.200,3.962,-5.716,15.466,
2614.250,3.691,-4.669,22.253,
2614.300,3.486,-3.389,26.083,
2614.350,3.351,-1.993,27.731,
2614.400,3.286,-0.567,27.925,
2614.450,3.294,0.829,27.150,
2614.500,3.373,2.167,25.647,
2614.550,3.512,3.418,23.271,
2614.600,3.718,4.538,19.344,
2614.650,3.975,5.440,12.993,
2614.700,4.272,5.949,3.636,
2614.750,4.590,5.905,-8.290,
2614.800,4.887,5.163,-21.089,
2614.850,5.131,3.738,-32.386,
2614.900,5.280,1.789,-39.852,
2614.950,5.319,-0.436,-42.130,
2615.000,5.236,-2.618,-38.979,
2615.050,5.044,-4.494,-31.270,
2615.100,4.769,-5.847,-20.702,
2615.150,4.437,-6.589,-9.357,
2615.200,4.088,-6.734,0.679,
2615.250,3.748,-6.414,7.999,
2615.300,3.438,-5.818,12.217,
2615.350,3.163,-5.105,13.963,
2615.395,,,,1.00
2615.400,2.928,-4.378,14.254,
2615.450,2.727,-3.665,13.914,
2615.452,,,,0.00
2615.500,2.561,-2.982,13.332,
2615.550,2.430,-2.327,12.654,
2615.600,2.330,-1.716,12.023,
2615.650,2.260,-1.134,11.490,
2615.700,2.217,-0.567,10.908,
2615.750,2.203,-0.029,10.036,
2615.800,2.217,0.451,8.921,
2615.850,2.251,0.858,7.854,
2615.900,2.304,1.222,7.078,
2615.950,2.374,1.556,6.642,
2616.000,2.461,1.876,6.448,
2616.050,2.561,2.196,6.400,
2616.100,2.679,2.516,6.351,
2616.150,2.814,2.836,6.303,
2616.200,2.963,3.142,6.303,
2616.250,3.129,3.462,6.254,
2616.300,3.307,3.782,5.915,
2616.350,3.508,4.072,4.897,
2616.400,3.718,4.305,2.957,
2616.450,3.940,4.407,-0.097,
2616.500,4.167,4.334,-4.121,
2616.550,4.381,4.014,-8.630,
2616.600,4.577,3.462,-13.041,
2616.650,4.734,2.691,-16.581,
2616.691,,,,1.00
2616.700,4.852,1.745,-18.471,
2616.749,,,,0.00
2616.750,4.913,0.756,-18.084,
2616.800,4.922,-0.145,-15.466,
2616.850,4.891,-0.844,-11.248,
2616.900,4.830,-1.294,-6.254,
2616.950,4.752,-1.469,-1.357,
2617.000,4.673,-1.396,2.715,
2617.050,4.608,-1.149,5.478,
2617.100,4.555,-0.800,6.739,
2617.150,4.525,-0.422,6.448,
2617.200,4.516,-0.102,4.800,
2617.250,4.520,0.087,2.376,
2617.300,4.529,0.131,-0.097,
2617.350,4.538,0.058,-2.182,
2617.400,4.538,-0.102,-3.733,
2617.450,4.529,-0.335,-4.751,
2617.500,4.507,-0.596,-5.284,
2617.550,4.468,-0.873,-5.381,
2617.600,4.420,-1.149,-4.994,
2617.650,4.355,-1.396,-3.927,
2617.700,4.276,-1.571,-2.085,
2617.750,4.193,-1.629,0.388,
2617.800,4.110,-1.542,3.200,
2617.850,4.032,-1.309,6.060,
2617.900,3.975,-0.931,8.678,
2617.950,3.936,-0.422,10.811,
2617.985,,,,1.00
2618.000,3.927,0.175,12.266,
2618.042,,,,0.00
2618.050,3.953,0.829,13.090,
2618.100,4.010,1.498,13.332,
2618.150,4.102,2.182,12.702,
2618.200,4.228,2.822,10.714,
2618.250,4.390,3.316,6.981,
2618.300,4.568,3.578,1.551,
2618.350,4.756,3.520,-5.236,
2618.400,4.935,3.083,-12.605,
2618.450,5.079,2.240,-19.247,
2618.500,5.171,1.076,-23.804,
2618.550,5.192,-0.247,-25.453,
2618.600,5.144,-1.571,-24.241,
2618.650,5.031,-2.749,-20.702,
2618.700,4.861,-3.694,-15.514,
2618.750,4.651,-4.334,-9.502,
2618.800,4.416,-4.640,-3.539,
2618.850,4.176,-4.654,1.600,
2618.900,3.944,-4.436,5.478,
2618.950,3.726,-4.058,7.999,
2619.000,3.534,-3.592,9.357,
2619.050,3.368,-3.098,10.036,
2619.100,3.224,-2.589,10.520,
2619.150,3.107,-2.051,11.054,
2619.200,3.019,-1.484,11.732,
2619.250,2.958,-0.887,12.654,
2619.284,,,,1.00
2619.300,2.928,-0.233,13.914,
2619.341,,,,0.00
2619.350,2.932,0.495,15.563,
2619.400,2.976,1.309,17.647,
2619.450,3.059,2.240,20.023,
2619.500,3.194,3.316,22.059,
2619.550,3.386,4.494,22.786,
2619.600,3.643,5.672,21.041,
2619.650,3.958,6.720,15.659,
2619.700,4.324,7.403,5.769,
2619.750,4.721,7.461,-8.290,
2619.800,5.101,6.661,-24.386,
2619.850,5.419,4.974,-39.221,
2619.900,5.624,2.574,-49.499,
2619.950,5.690,-0.218,-53.184,
2620.000,5.603,-2.996,-49.887,
2620.050,5.376,-5.411,-40.821,
2620.100,5.040,-7.199,-28.362,
2620.150,4.629,-8.261,-15.272,
2620.200,4.189,-8.654,-4.218,
2620.250,3.748,-8.538,2.957,
2620.300,3.325,-8.189,5.527,
2620.350,2.932,-7.839,3.975,
2620.400,2.548,-7.694,-0.291,
2620.450,2.173,-7.839,-5.478,
2620.500,1.776,-8.276,-9.405,
2620.550,1.353,-8.901,-9.842,
2620.560,,,,1.00
2620.600,0.886,-9.454,-4.897,
2620.617,,,,0.00
2620.650,0.393,-9.614,6.060,
2620.700,-0.100,-9.032,21.768,
2620.750,-0.545,-7.505,39.076,
2620.800,-0.886,-5.032,53.717,
2620.850,-1.073,-1.891,61.911,
2620.900,-1.082,1.469,61.620,
2620.950,-0.916,4.567,53.136,
2621.000,-0.602,6.996,38.688,
2621.050,-0.183,8.523,21.720,
2621.100,0.284,9.119,5.915,
2621.150,0.755,8.959,-5.866,
2621.200,1.196,8.334,-12.266,
2621.250,1.593,7.549,-13.672,
2621.300,1.946,6.850,-11.587,
2621.350,2.269,6.341,-7.805,
2621.400,2.574,6.065,-3.685,
2621.450,2.867,5.992,-0.097,
2621.500,3.168,6.094,2.133,
2621.550,3.473,6.283,2.327,
2621.600,3.796,6.414,-0.048,
2621.650,4.123,6.370,-5.091,
2621.700,4.442,5.992,-12.266,
2621.750,4.739,5.178,-20.265,
2621.800,4.979,3.927,-27.150,
2621.837,,,,1.00
2621.850,5.140,2.356,-31.174,
2621.894,,,,0.00
2621.900,5.219,0.669,-31.367,
2621.950,5.205,-0.916,-27.731,
2622.000,5.114,-2.211,-21.089,
2622.050,4.970,-3.083,-12.654,
2622.100,4.791,-3.491,-3.733,
2622.150,4.603,-3.432,4.460,
2622.200,4.433,-2.982,10.908,
2622.250,4.298,-2.254,14.981,
2622.300,4.202,-1.396,16.532,
2622.350,4.158,-0.524,15.756,
2622.400,4.154,0.247,13.138,
2622.450,4.189,0.829,9.308,
2622.500,4.246,1.193,4.945,
2622.550,4.315,1.324,0.533,
2622.600,4.385,1.236,-3.588,
2622.650,4.446,0.945,-7.030,
2622.700,4.485,0.495,-9.308,
2622.750,4.499,-0.044,-10.084,
2622.800,4.481,-0.567,-9.405,
2622.850,4.437,-1.018,-7.563,
2622.900,4.376,-1.353,-4.848,
2622.950,4.298,-1.527,-1.503,
2623.000,4.215,-1.513,2.085,
2623.050,4.141,-1.309,5.527,
2623.100,4.080,-0.945,8.581,
2623.131,,,,1.00
2623.150,4.040,-0.436,11.054,
2623.188,,,,0.00
2623.200,4.032,0.189,12.751,
2623.250,4.058,0.873,13.478,
2623.300,4.119,1.571,13.138,
2623.350,4.215,2.225,11.587,
2623.400,4.346,2.778,8.581,
2623.450,4.499,3.142,4.024,
2623.500,4.669,3.229,-1.939,
2623.550,4.835,2.982,-8.727,
2623.600,4.979,2.356,-15.320,
2623.650,5.083,1.396,-20.459,
2623.700,5.127,0.218,-23.126,
2623.750,5.105,-1.018,-23.029,
2623.800,5.022,-2.167,-20.508,
2623.850,4.883,-3.127,-16.241,
2623.900,4.699,-3.825,-11.005,
2623.950,4.490,-4.232,-5.575,
2624.000,4.267,-4.363,-0.582,
2624.050,4.045,-4.262,3.539,
2624.100,3.835,-3.971,6.593,
2624.150,3.643,-3.563,8.630,
2624.200,3.478,-3.083,9.939,
2624.250,3.334,-2.560,10.957,
2624.300,3.220,-1.993,11.926,
2624.350,3.133,-1.367,12.945,
2624.400,3.081,-0.698,14.011,
2624.434,,,,1.00
2624.450,3.063,0.029,15.223,
2624.492,,,,0.00
2624.500,3.081,0.814,16.775,
2624.550,3.142,1.687,18.714,
2624.600,3.246,2.676,20.750,
2624.650,3.403,3.782,21.962,
2624.700,3.622,4.945,21.089,
2624.750,3.901,6.007,17.017,
2624.800,4.232,6.778,9.066,
2624.850,4.595,7.054,-2.715,
2624.900,4.961,6.618,-17.114,
2624.950,5.288,5.352,-31.513,
2625.000,5.524,3.345,-42.712,
2625.050,5.637,0.873,-48.384,
2625.100,5.616,-1.716,-47.803,
2625.150,5.459,-4.102,-41.597,
2625.200,5.188,-6.021,-31.270,
2625.250,4.835,-7.301,-19.005,
2625.300,4.433,-7.898,-7.369,
2625.350,4.023,-7.927,1.406,
2625.400,3.630,-7.607,6.157,
2625.450,3.259,-7.170,6.981,
2625.500,2.915,-6.807,4.751,
2625.550,2.587,-6.632,0.582,
2625.600,2.260,-6.720,-4.412,
2625.650,1.924,-7.083,-8.921,
2625.700,1.562,-7.679,-11.296,
2625.750,1.161,-8.348,-9.793,
2625.750,,,,1.00
2625.800,0.720,-8.843,-3.151,
2625.809,,,,0.00
2625.850,0.262,-8.858,8.678,
2625.900,-0.192,-8.116,24.144,
2625.950,-0.585,-6.472,40.046,
2626.000,-0.868,-3.985,52.457,
2626.050,-1.004,-0.974,58.178,
2626.100,-0.969,2.123,55.899,
2626.150,-0.777,4.872,46.445,
2626.200,-0.458,6.938,32.143,
2626.250,-0.052,8.145,16.241,
2626.300,0.388,8.494,2.133,
2626.350,0.820,8.189,-7.757,
2626.400,1.217,7.534,-12.751,
2626.450,1.575,6.778,-13.720,
2626.500,1.894,6.080,-12.072,
2626.550,2.177,5.527,-8.969,
2626.600,2.439,5.163,-5.284,
2626.650,2.688,5.003,-1.697,
2626.700,2.932,5.018,1.212,
2626.750,3.185,5.163,2.957,
2626.800,3.447,5.367,3.200,
2626.850,3.722,5.541,1.697,
2626.900,4.006,5.600,-1.600,
2626.950,4.289,5.440,-6.593,
2627.000,4.560,4.989,-12.799,
2627.050,4.800,4.174,-19.102,
2627.063,,,,1.00
2627.100,4.992,3.025,-23.998,
2627.121,,,,0.00
2627.150,5.109,1.673,-26.228,
2627.200,5.157,0.291,-25.453,
2627.250,5.136,-0.960,-21.962,
2627.300,5.053,-1.978,-16.338,
2627.350,4.926,-2.647,-9.357,
2627.400,4.773,-2.923,-2.085,
2627.450,4.621,-2.822,4.266,
2627.500,4.481,-2.429,8.921,
2627.550,4.372,-1.862,11.636,
2627.600,4.294,-1.207,12.460,
2627.650,4.250,-0.553,11.490,
2627.700,4.241,0.000,9.066,
2627.750,4.259,0.378,5.818,
2627.800,4.285,0.582,2.376,
2627.850,4.320,0.611,-0.921,
2627.900,4.355,0.480,-3.733,
2627.950,4.372,0.204,-5.575,
2628.000,4.376,-0.131,-6.206,
2628.050,4.359,-0.451,-5.721,
2628.100,4.328,-0.727,-4.460,
2628.150,4.285,-0.916,-2.618,
2628.200,4.232,-1.004,-0.291,
2628.250,4.180,-0.960,2.327,
2628.300,4.132,-0.771,4.994,
2628.350,4.097,-0.451,7.321,
2628.393,,,,1.00
2628.400,4.084,-0.015,9.066,
2628.450,4.093,0.480,10.181,
2628.452,,,,0.00
2628.500,4.132,1.018,10.617,
2628.550,4.193,1.571,10.278,
2628.600,4.289,2.080,8.921,
2628.650,4.407,2.502,6.400,
2628.700,4.542,2.763,2.618,
2628.750,4.691,2.807,-2.327,
2628.800,4.835,2.560,-7.951,
2628.850,4.957,2.007,-13.429,
2628.900,5.044,1.178,-17.744,
2628.950,5.083,0.160,-20.071,
2629.000,5.061,-0.916,-20.071,
2629.050,4.987,-1.920,-18.035,
2629.100,4.865,-2.763,-14.544,
2629.150,4.704,-3.403,-10.133,
2629.200,4.516,-3.796,-5.333,
2629.250,4.315,-3.927,-0.776,
2629.300,4.115,-3.840,3.006,
2629.350,3.927,-3.592,5.866,
2629.400,3.752,-3.229,7.999,
2629.450,3.600,-2.778,9.599,
2629.500,3.473,-2.254,10.811,
2629.550,3.373,-1.687,11.829,
2629.600,3.303,-1.076,12.848,
2629.650,3.264,-0.407,14.011,
2629.700,3.259,0.320,15.320,
2629.702,,,,1.00
2629.750,3.294,1.120,16.775,
2629.758,,,,0.00
2629.800,3.368,1.993,18.326,
2629.850,3.491,2.953,19.586,
2629.900,3.661,3.985,19.683,
2629.950,3.888,5.003,17.405,
2630.000,4.167,5.847,11.781,
2630.050,4.485,6.312,2.570,
2630.100,4.817,6.210,-9.502,
2630.150,5.131,5.411,-22.689,
2630.200,5.384,3.898,-34.470,
2630.250,5.541,1.818,-42.324,
2630.300,5.576,-0.538,-44.700,
2630.350,5.485,-2.851,-41.452,
2630.400,5.280,-4.843,-33.598,
2630.450,4.983,-6.312,-22.883,
2630.500,4.625,-7.156,-11.490,
2630.550,4.246,-7.403,-1.648,
2630.600,3.870,-7.199,4.994,
2630.650,3.517,-6.763,7.854,
2630.700,3.194,-6.298,7.418,
2630.750,2.893,-5.949,4.751,
2630.800,2.605,-5.789,0.824,
2630.850,2.321,-5.847,-3.685,
2630.900,2.029,-6.152,-7.999,
2630.950,1.715,-6.690,-11.005,
2631.000,1.366,-7.345,-11.345,
2631.003,,,,1.00
2631.050,0.977,-7.956,-7.757,
2631.061,,,,0.00
2631.100,0.563,-8.290,0.485,
2631.150,0.131,-8.072,12.993,
2631.200,-0.275,-7.083,27.683,
2631.250,-0.607,-5.265,41.306,
2631.300,-0.825,-2.793,50.566,
2631.350,-0.899,0.029,53.233,
2631.400,-0.820,2.793,48.772,
2631.450,-0.602,5.120,38.300,
2631.500,-0.284,6.749,24.241,
2631.550,0.100,7.563,9.551,
2631.600,0.502,7.621,-3.006,
2631.650,0.881,7.112,-11.732,
2631.700,1.222,6.298,-16.435,
2631.750,1.514,5.367,-18.035,
2631.800,1.758,4.436,-17.696,
2631.850,1.955,3.563,-16.338,
2631.900,2.112,2.793,-14.593,
2631.950,2.230,2.109,-12.848,
2632.000,2.321,1.513,-11.248,
2632.050,2.378,0.989,-9.696,
2632.100,2.417,0.538,-8.048,
2632.150,2.430,0.175,-6.060,
2632.200,2.430,-0.087,-3.733,
2632.250,2.417,-0.204,-1.309,
2632.300,2.404,-0.204,0.970,
2632.312,,,,1.00
2632.350,2.395,-0.102,3.054,
2632.371,,,,0.00
2632.400,2.391,0.102,5.091,
2632.450,2.400,0.407,7.078,
2632.500,2.430,0.814,9.066,
2632.550,2.478,1.309,11.296,
2632.600,2.557,1.920,13.963,
2632.650,2.666,2.691,16.968,
2632.700,2.819,3.622,19.732,
2632.750,3.024,4.698,21.380,
2632.800,3.286,5.832,20.944,
2632.850,3.608,6.894,17.308,
2632.900,3.984,7.709,9.454,
2632.950,4.394,8.014,-2.909,
2633.000,4.813,7.549,-18.568,
2633.050,5.184,6.181,-34.713,
2633.100,5.459,3.971,-47.851,
2633.150,5.603,1.178,-55.026,
2633.200,5.585,-1.804,-54.687,
2633.250,5.411,-4.552,-47.221,
2633.300,5.109,-6.705,-34.713,
2633.350,4.712,-8.087,-20.217,
2633.400,4.272,-8.683,-6.884,
2633.450,3.822,-8.639,2.909,
2633.500,3.395,-8.218,7.999,
2633.550,2.998,-7.679,8.630,
2633.600,2.631,-7.243,6.060,
2633.642,,,,1.00
2633.650,2.282,-7.025,1.891,
2633.700,1.937,-7.054,-2.230,
2633.700,,,,0.00
2633.750,1.584,-7.301,-4.751,
2633.800,1.213,-7.636,-4.266,
2633.850,0.816,-7.869,0.194,
2633.900,0.415,-7.767,8.630,
2633.950,0.022,-7.112,19.829,
2634.000,-0.323,-5.803,31.464,
2634.050,-0.580,-3.883,40.773,
2634.100,-0.724,-1.556,45.379,
2634.150,-0.742,0.873,44.021,
2634.200,-0.628,3.054,36.943,
2634.250,-0.415,4.712,25.695,
2634.300,-0.135,5.687,12.508,
2634.350,0.179,5.949,-0.388,
2634.400,0.484,5.571,-11.248,
2634.450,0.750,4.712,-19.199,
2634.500,0.964,3.549,-24.241,
2634.550,1.113,2.211,-26.810,
2634.600,1.187,0.800,-27.440,
2634.650,1.191,-0.582,-26.713,
2634.700,1.126,-1.891,-25.065,
2634.750,0.999,-3.113,-22.495,
2634.800,0.812,-4.189,-18.423,
2634.850,0.572,-5.032,-12.072,
2634.900,0.297,-5.498,-3.006,
2634.947,,,,1.00
2634.950,0.004,-5.425,8.387,
2635.000,-0.271,-4.698,20.508,
2635.004,,,,0.00
2635.050,-0.489,-3.316,30.931,
2635.100,-0.620,-1.454,37.476,
2635.150,-0.641,0.611,39.027,
2635.200,-0.554,2.618,35.682,
2635.250,-0.371,4.320,28.410,
2635.300,-0.105,5.541,18.714,
2635.350,0.205,6.210,8.484,
2635.400,0.532,6.341,-0.533,
2635.450,0.855,6.065,-7.175,
2635.500,1.148,5.527,-11.102,
2635.550,1.409,4.872,-12.799,
2635.600,1.636,4.203,-13.041,
2635.650,1.828,3.549,-12.557,
2635.700,1.990,2.938,-11.781,
2635.750,2.121,2.371,-10.957,
2635.800,2.225,1.847,-10.278,
2635.850,2.304,1.353,-9.793,
2635.900,2.361,0.873,-9.405,
2635.950,2.391,0.407,-8.824,
2636.000,2.400,-0.029,-7.854,
2636.050,2.387,-0.393,-6.593,
2636.100,2.356,-0.684,-5.284,
2636.150,2.317,-0.916,-4.121,
2636.200,2.265,-1.091,-3.054,
2636.247,,,,1.00
2636.250,2.203,-1.222,-1.939,
2636.300,2.142,-1.294,-0.727,
2636.305,,,,0.00
2636.350,2.073,-1.294,0.485,
2636.400,2.007,-1.236,1.406,
2636.450,1.950,-1.134,1.891,
2636.500,1.894,-1.033,2.036,
2636.550,1.846,-0.931,1.939,
2636.600,1.802,-0.829,1.551,
2636.650,1.763,-0.756,0.679,
2636.700,1.728,-0.742,-0.679,
2636.750,1.693,-0.814,-2.424,
2636.800,1.649,-0.974,-4.557,
2636.850,1.597,-1.251,-7.175,
2636.900,1.532,-1.673,-10.230,
2636.950,1.436,-2.269,-13.381,
2637.000,1.309,-3.025,-16.193,
2637.050,1.139,-3.912,-17.987,
2637.100,0.921,-4.887,-17.793,
2637.150,0.650,-5.803,-14.496,
2637.200,0.332,-6.472,-7.369,
2637.250,-0.013,-6.676,3.345,
2637.300,-0.358,-6.225,16.338,
2637.350,-0.663,-5.047,29.283,
2637.400,-0.886,-3.200,39.512,
2637.450,-0.999,-0.916,44.991,
2637.500,-0.982,1.498,44.845,
2637.544,,,,1.00
2637.550,-0.842,3.752,39.512,
2637.600,-0.593,5.585,30.301,
2637.602,,,,0.00
2637.650,-0.262,6.850,19.150,
2637.700,0.113,7.490,8.387,
2637.750,0.506,7.592,0.048,
2637.800,0.886,7.359,-4.654,
2637.850,1.244,6.996,-5.672,
2637.900,1.584,6.690,-3.685,
2637.950,1.907,6.560,0.485,
2638.000,2.230,6.690,5.866,
2638.050,2.566,7.141,11.102,
2638.100,2.932,7.869,14.254,
2638.150,3.347,8.712,13.187,
2638.200,3.809,9.396,6.448,
2638.250,4.302,9.570,-6.109,
2638.300,4.795,8.945,-22.932,
2638.350,5.232,7.330,-40.821,
2638.400,5.563,4.756,-55.657,
2638.450,5.733,1.513,-63.608,
2638.500,5.720,-1.934,-62.735,
2638.550,5.528,-5.061,-53.572,
2638.600,5.188,-7.490,-38.640,
2638.650,4.747,-9.003,-21.574,
2638.700,4.254,-9.585,-6.109,
2638.750,3.761,-9.439,4.800,
2638.800,3.299,-8.887,9.987,
2638.850,2.871,-8.261,10.181,1.00
2638.900,2.478,-7.767,7.175,
2638.908,,,,0.00
2638.950,2.103,-7.505,3.006,
2639.000,1.737,-7.490,-0.533,
2639.050,1.361,-7.636,-1.891,
2639.100,0.973,-7.796,0.097,
2639.150,0.576,-7.767,5.963,
2639.200,0.183,-7.330,15.223,
2639.250,-0.179,-6.312,26.131,
2639.300,-0.471,-4.683,36.022,
2639.350,-0.663,-2.574,42.179,
2639.400,-0.737,-0.262,42.858,
2639.450,-0.685,1.920,37.815,
2639.500,-0.528,3.680,28.265,
2639.550,-0.297,4.829,16.193,
2639.600,-0.022,5.309,3.685,
2639.650,0.257,5.149,-7.563,
2639.700,0.511,4.465,-16.484,
2639.750,0.716,3.403,-22.544,
2639.800,0.860,2.109,-25.744,
2639.850,0.929,0.742,-26.471,
2639.900,0.929,-0.596,-25.356,
2639.950,0.868,-1.833,-22.883,
2640.000,0.742,-2.923,-19.005,
2640.050,0.567,-3.796,-13.381,
2640.100,0.353,-4.334,-5.769,
2640.149,,,,1.00
2640.150,0.118,-4.436,3.588,
2640.200,-0.109,-4.014,13.672,
2640.207,,,,0.00
2640.250,-0.301,-3.040,22.835,
2640.300,-0.432,-1.629,29.283,
2640.350,-0.471,0.029,31.852,
2640.400,-0.428,1.702,30.349,
2640.450,-0.297,3.185,25.259,
2640.500,-0.096,4.320,17.696,
2640.550,0.153,4.989,9.163,
2640.600,0.419,5.207,1.067,
2640.650,0.685,5.047,-5.721,
2640.700,0.934,4.581,-10.860,
2640.750,1.152,3.898,-14.302,
2640.800,1.326,3.098,-16.338,
2640.850,1.462,2.240,-17.599,
2640.900,1.553,1.338,-18.617,
2640.950,1.597,0.378,-19.586,
2641.000,1.593,-0.625,-20.605,
2641.050,1.536,-1.673,-21.720,
2641.100,1.427,-2.793,-22.738,
2641.150,1.261,-3.971,-22.932,
2641.200,1.030,-5.149,-21.186,
2641.250,0.742,-6.196,-16.338,
2641.300,0.401,-6.923,-7.563,
2641.350,0.031,-7.098,4.994,
2641.400,-0.336,-6.516,19.829,
2641.450,-0.650,-5.105,34.179,
2641.461,,,,1.00
2641.500,-0.873,-2.967,44.991,
2641.520,,,,0.00
2641.550,-0.964,-0.393,50.033,
2641.600,-0.912,2.269,48.578,
2641.650,-0.729,4.669,41.306,
2641.700,-0.428,6.545,29.961,
2641.750,-0.048,7.723,17.211,
2641.800,0.371,8.203,5.915,
2641.850,0.790,8.174,-1.794,
2641.900,1.196,7.869,-5.188,
