"Time (s) Run #3","Angle (rad) Run #3","Angular Velocity (rad/s) Run #3","Angular Acceleration (rad/s²) Run #3","State Run #3"
36.100,1.226,-4.683,-3.830,
36.150,0.986,-4.916,-4.121,
36.200,0.733,-5.134,-3.200,
36.250,0.471,-5.280,-0.873,
36.300,0.201,-5.280,3.006,
36.350,-0.065,-5.032,8.193,
36.400,-0.314,-4.480,13.963,
36.450,-0.524,-3.622,19.296,
36.500,-0.685,-2.502,23.126,
36.550,-0.781,-1.222,24.435,
36.600,-0.807,0.058,22.641,
36.650,-0.768,1.149,17.938,
36.700,-0.681,1.920,11.345,
36.750,-0.563,2.298,4.169,
36.800,-0.436,2.313,-2.473,
36.850,-0.323,2.007,-7.902,
36.900,-0.227,1.469,-11.829,
36.950,-0.170,0.771,-13.963,
37.000,-0.148,-5.551E-16,-14.108,
37.050,-0.170,-0.713,-12.314,
37.100,-0.227,-1.280,-9.018,
37.150,-0.305,-1.644,-4.703,
37.200,-0.397,-1.774,0.339,
37.250,-0.493,-1.629,5.624,
37.270,,,,1.00
37.300,-0.572,-1.193,10.327,
37.325,,,,0.00
37.350,-0.620,-0.538,13.623,
37.400,-0.628,0.233,15.126,
37.450,-0.598,1.033,14.932,
37.500,-0.524,1.774,13.235,
37.550,-0.415,2.400,10.230,
37.600,-0.279,2.836,6.206,
37.650,-0.122,3.040,1.648,
37.700,0.035,2.996,-2.812,
37.750,0.183,2.734,-6.787,
37.800,0.314,2.298,-10.230,
37.850,0.419,1.702,-13.187,
37.900,0.489,0.960,-15.611,
37.950,0.519,0.116,-17.356,
38.000,0.502,-0.800,-18.374,
38.050,0.441,-1.745,-18.665,
38.100,0.327,-2.691,-18.035,
38.150,0.170,-3.592,-15.950,
38.200,-0.035,-4.363,-11.684,
38.250,-0.275,-4.858,-4.848,
38.300,-0.537,-4.931,4.266,
38.350,-0.785,-4.480,14.496,
38.400,-1.004,-3.462,24.095,
38.450,-1.152,-1.978,31.125,
38.500,-1.209,-0.204,34.276,
38.521,,,,1.00
38.550,-1.174,1.600,33.355,
38.577,,,,0.00
38.600,-1.043,3.243,28.895,
38.650,-0.838,4.581,21.865,
38.700,-0.572,5.483,13.478,
38.750,-0.271,5.920,5.284,
38.800,0.035,5.949,-1.309,
38.850,0.332,5.701,-5.672,
38.900,0.611,5.309,-7.854,
38.950,0.864,4.858,-8.290,
39.000,1.095,4.436,-7.563,
39.050,1.305,4.087,-6.206,
39.100,1.501,3.811,-4.557,
39.150,1.684,3.622,-2.763,
39.200,1.859,3.534,-0.970,
39.250,2.033,3.534,0.582,
39.300,2.212,3.607,1.842,
39.350,2.391,3.723,2.909,
39.400,2.583,3.898,3.733,
39.450,2.779,4.116,4.072,
39.500,2.993,4.334,3.588,
39.550,3.216,4.509,2.133,
39.600,3.447,4.581,-0.388,
39.650,3.678,4.509,-3.975,
39.700,3.905,4.218,-8.339,
39.750,4.110,3.680,-12.799,
39.774,,,,1.00
39.800,4.280,2.909,-16.435,
39.829,,,,0.00
39.850,4.407,1.978,-18.471,
39.900,4.481,0.989,-18.471,
39.950,4.503,0.058,-16.435,
40.000,4.481,-0.713,-12.799,
40.050,4.424,-1.251,-8.290,
40.100,4.346,-1.542,-3.782,
40.150,4.263,-1.600,-1.821E-13,
40.200,4.180,-1.498,2.715,
40.250,4.110,-1.294,4.315,
40.300,4.049,-1.033,4.897,
40.350,4.006,-0.771,4.509,
40.400,3.975,-0.553,3.345,
40.450,3.953,-0.422,1.745,
40.500,3.936,-0.378,0.097,
40.550,3.918,-0.422,-1.261,
40.600,3.896,-0.524,-2.133,
40.650,3.866,-0.654,-2.473,
40.700,3.831,-0.785,-2.279,
40.750,3.787,-0.902,-1.406,
40.800,3.739,-0.960,0.194,
40.850,3.687,-0.902,2.279,
40.900,3.643,-0.727,4.412,
40.950,3.613,-0.451,6.303,
41.000,3.595,-0.087,7.854,
41.030,,,,1.00
41.050,3.600,0.349,8.921,
41.086,,,,0.00
41.100,3.630,0.829,9.405,
41.150,3.683,1.309,9.308,
41.200,3.761,1.774,8.533,
41.250,3.862,2.196,6.787,
41.300,3.984,2.502,3.733,
41.350,4.119,2.618,-0.630,
41.400,4.254,2.473,-5.769,
41.450,4.376,2.036,-10.811,
41.500,4.468,1.353,-14.835,
41.550,4.516,0.495,-17.259,
41.600,4.520,-0.436,-17.890,
41.650,4.472,-1.353,-16.775,
41.700,4.381,-2.167,-14.205,
41.750,4.250,-2.807,-10.617,
41.800,4.093,-3.243,-6.593,
41.850,3.918,-3.462,-2.570,
41.900,3.739,-3.491,1.164,
41.950,3.565,-3.331,4.412,
42.000,3.399,-3.025,7.078,
42.050,3.259,-2.603,9.211,
42.100,3.137,-2.094,11.054,
42.150,3.046,-1.498,12.702,
42.200,2.985,-0.814,14.108,
42.250,2.963,-0.073,15.223,
42.293,,,,1.00
42.300,2.976,0.713,16.193,
42.349,,,,0.00
42.350,3.033,1.542,17.065,
42.400,3.129,2.429,17.550,
42.450,3.272,3.331,17.017,
42.500,3.464,4.189,14.738,
42.550,3.696,4.887,10.036,
42.600,3.962,5.294,2.521,
42.650,4.241,5.236,-7.272,
42.700,4.507,4.596,-17.841,
42.750,4.721,3.403,-27.150,
42.800,4.861,1.774,-33.501,
42.850,4.909,-0.087,-35.876,
42.900,4.852,-1.963,-33.937,
42.950,4.704,-3.622,-28.216,
43.000,4.477,-4.872,-19.974,
43.050,4.198,-5.643,-10.908,
43.100,3.896,-5.934,-2.618,
43.150,3.591,-5.832,3.830,
43.200,3.303,-5.469,7.999,
43.250,3.041,-4.960,10.084,
43.300,2.806,-4.407,10.569,
43.350,2.601,-3.869,9.987,
43.400,2.422,-3.389,8.921,
43.450,2.265,-2.982,7.902,
43.500,2.125,-2.618,7.272,
43.550,2.003,-2.269,7.078,
43.556,,,,1.00
43.600,1.898,-1.920,7.175,
43.612,,,,0.00
43.650,1.811,-1.556,7.418,
43.700,1.741,-1.178,7.757,
43.750,1.693,-0.785,8.193,
43.800,1.662,-0.364,8.630,
43.850,1.654,0.087,8.872,
43.900,1.671,0.538,8.824,
43.950,1.710,0.974,8.678,
44.000,1.767,1.396,8.678,
44.050,1.850,1.833,8.824,
44.100,1.950,2.283,9.018,
44.150,2.077,2.734,9.163,
44.200,2.225,3.200,9.308,
44.250,2.395,3.665,9.357,
44.300,2.592,4.145,8.921,
44.350,2.810,4.596,7.563,
44.400,3.054,4.945,4.945,
44.450,3.312,5.134,1.018,
44.500,3.574,5.091,-4.169,
44.550,3.831,4.756,-10.375,
44.600,4.062,4.072,-16.726,
44.650,4.250,3.040,-21.865,
44.700,4.376,1.789,-24.435,
44.750,4.429,0.480,-23.756,
44.800,4.420,-0.698,-20.023,
44.818,,,,1.00
44.850,4.350,-1.600,-13.963,
44.873,,,,0.00
44.900,4.246,-2.138,-6.739,
44.950,4.123,-2.269,0.436,
45.000,4.006,-2.051,6.545,
45.050,3.910,-1.556,11.005,
45.100,3.844,-0.887,13.575,
45.150,3.818,-0.131,14.108,
45.200,3.831,0.596,12.605,
45.250,3.883,1.193,9.357,
45.300,3.958,1.571,4.945,
45.350,4.049,1.702,-0.097,
45.400,4.136,1.571,-5.236,
45.450,4.215,1.164,-9.842,
45.500,4.263,0.538,-13.138,
45.550,4.272,-0.218,-14.641,
45.600,4.241,-0.989,-14.350,
45.650,4.171,-1.702,-12.508,
45.700,4.067,-2.283,-9.454,
45.750,3.936,-2.676,-5.624,
45.800,3.792,-2.851,-1.503,
45.850,3.643,-2.822,2.570,
45.900,3.504,-2.589,6.400,
45.950,3.377,-2.167,9.842,
46.000,3.281,-1.585,12.751,
46.050,3.216,-0.873,15.078,
46.081,,,,1.00
46.100,3.190,-0.058,16.775,
46.136,,,,0.00
46.150,3.207,0.829,17.793,
46.200,3.272,1.745,18.035,
46.250,3.382,2.662,17.211,
46.300,3.539,3.520,14.787,
46.350,3.739,4.218,10.230,
46.400,3.971,4.625,3.394,
46.450,4.215,4.625,-5.333,
46.500,4.451,4.131,-14.884,
46.550,4.647,3.113,-23.610,
46.600,4.778,1.673,-29.768,
46.650,4.821,0.000,-32.240,
46.700,4.778,-1.687,-30.883,
46.750,4.647,-3.200,-26.228,
46.800,4.446,-4.392,-19.296,
46.850,4.193,-5.163,-11.345,
46.900,3.914,-5.512,-3.636,
46.950,3.630,-5.483,2.812,
47.000,3.355,-5.163,7.418,
47.050,3.107,-4.669,10.036,
47.100,2.889,-4.102,11.054,
47.150,2.697,-3.534,11.151,
47.200,2.535,-2.982,10.908,
47.250,2.400,-2.443,10.763,
47.300,2.291,-1.920,10.957,
47.346,,,,1.00
47.350,2.208,-1.367,11.539,
47.400,2.151,-0.771,12.363,
47.402,,,,0.00
47.450,2.129,-0.131,13.284,
47.500,2.138,0.553,14.447,
47.550,2.182,1.294,16.047,
47.600,2.265,2.138,18.035,
47.650,2.391,3.098,20.071,
47.700,2.570,4.160,21.477,
47.750,2.806,5.294,21.332,
47.800,3.098,6.385,18.374,
47.850,3.451,7.272,11.393,
47.900,3.840,7.694,7.283E-13,
47.950,4.246,7.403,-14.835,
48.000,4.612,6.254,-30.543,
48.050,4.900,4.262,-43.827,
48.100,5.061,1.673,-51.730,
48.150,5.075,-1.164,-52.554,
48.200,4.939,-3.840,-46.348,
48.250,4.673,-5.992,-34.810,
48.300,4.311,-7.403,-20.799,
48.350,3.905,-8.043,-7.321,
48.400,3.486,-8.029,3.345,
48.450,3.085,-7.563,9.939,
48.500,2.723,-6.880,12.411,
48.550,2.400,-6.210,11.829,
48.600,2.107,-5.658,9.648,
48.612,,,,1.00
48.650,1.837,-5.236,6.884,
48.667,,,,0.00
48.700,1.588,-4.960,3.975,
48.750,1.348,-4.843,1.309,
48.800,1.108,-4.858,-0.582,
48.850,0.864,-4.945,-1.309,
48.900,0.615,-5.032,-0.776,
48.950,0.358,-5.061,1.067,
49.000,0.105,-4.974,4.218,
49.050,-0.144,-4.683,8.533,
49.100,-0.375,-4.145,13.429,
49.150,-0.567,-3.331,17.841,
49.200,-0.716,-2.298,20.653,
49.250,-0.803,-1.178,21.089,
49.300,-0.829,-0.102,19.102,
49.350,-0.807,0.800,15.126,
49.400,-0.742,1.454,9.793,
49.450,-0.650,1.804,3.975,
49.500,-0.550,1.833,-1.406,
49.550,-0.458,1.614,-5.575,
49.600,-0.384,1.222,-8.193,
49.650,-0.332,0.742,-9.211,
49.700,-0.310,0.247,-8.581,
49.750,-0.310,-0.175,-6.448,
49.800,-0.332,-0.436,-3.297,
49.850,-0.362,-0.509,0.097,
49.871,,,,1.00
49.900,-0.388,-0.407,3.103,
49.927,,,,0.00
49.950,-0.406,-0.175,5.430,
50.000,-0.410,0.160,6.981,
50.050,-0.393,0.553,7.612,
50.100,-0.353,0.960,7.224,
50.150,-0.297,1.309,5.963,
50.200,-0.218,1.571,4.024,
50.250,-0.135,1.731,1.600,
50.300,-0.044,1.745,-1.261,
50.350,0.048,1.614,-4.363,
50.400,0.122,1.309,-7.321,
50.450,0.183,0.858,-9.842,
50.500,0.214,0.305,-11.732,
50.550,0.214,-0.335,-12.993,
50.600,0.183,-1.018,-13.575,
50.650,0.113,-1.716,-13.381,
50.700,0.009,-2.385,-12.266,
50.750,-0.127,-2.982,-9.793,
50.800,-0.292,-3.432,-5.478,
50.850,-0.480,-3.607,0.679,
50.900,-0.668,-3.403,7.951,
50.950,-0.833,-2.807,15.126,
51.000,-0.960,-1.847,20.944,
51.050,-1.030,-0.625,24.386,
51.100,-1.025,0.698,24.968,
51.133,,,,1.00
51.150,-0.956,1.963,22.932,
51.189,,,,0.00
51.200,-0.825,3.054,18.859,
51.250,-0.641,3.898,13.381,
51.300,-0.423,4.422,7.321,
51.350,-0.188,4.611,1.648,
51.400,0.048,4.538,-2.860,
51.450,0.271,4.276,-5.963,
51.500,0.480,3.898,-7.902,
51.550,0.663,3.462,-9.018,
51.600,0.825,2.982,-9.696,
51.650,0.964,2.487,-10.230,
51.700,1.073,1.963,-10.763,
51.750,1.161,1.411,-11.490,
51.800,1.217,0.829,-12.460,
51.850,1.244,0.175,-13.720,
51.900,1.239,-0.538,-15.223,
51.950,1.191,-1.338,-16.920,
52.000,1.108,-2.225,-18.762,
52.050,0.973,-3.214,-20.314,
52.100,0.790,-4.291,-20.799,
52.150,0.545,-5.367,-19.150,
52.200,0.249,-6.312,-14.350,
52.250,-0.096,-6.938,-5.672,
52.300,-0.463,-7.025,6.739,
52.350,-0.825,-6.356,21.332,
52.393,,,,1.00
52.400,-1.130,-4.872,35.197,
52.448,,,,0.00
52.450,-1.335,-2.691,45.185,
52.500,-1.414,-0.131,49.209,
52.550,-1.348,2.458,46.736,
52.600,-1.156,4.741,38.737,
52.650,-0.855,6.458,27.150,
52.700,-0.484,7.490,14.593,
52.750,-0.083,7.854,3.636,
52.800,0.319,7.723,-3.927,
52.850,0.698,7.316,-7.466,
52.900,1.052,6.850,-7.466,
52.950,1.379,6.487,-5.042,
53.000,1.693,6.312,-1.454,
53.050,2.003,6.341,2.182,
53.100,2.321,6.560,4.897,
53.150,2.653,6.894,5.672,
53.200,3.011,7.229,3.491,
53.250,3.382,7.374,-2.182,
53.300,3.761,7.127,-11.005,
53.350,4.115,6.341,-21.574,
53.400,4.416,4.960,-31.658,
53.450,4.629,3.069,-38.640,
53.500,4.734,0.902,-40.482,
53.550,4.717,-1.193,-36.652,
53.600,4.599,-2.923,-28.265,
53.650,4.407,-4.102,-17.308,
53.661,,,,1.00
53.700,4.167,-4.669,-5.672,
53.717,,,,0.00
53.750,3.918,-4.640,5.188,
53.800,3.687,-4.087,14.254,
53.850,3.495,-3.127,20.799,
53.900,3.364,-1.905,24.532,
53.950,3.303,-0.582,25.695,
54.000,3.307,0.727,24.774,
54.050,3.377,1.949,22.059,
54.100,3.508,2.996,17.502,
54.150,3.687,3.767,11.005,
54.200,3.896,4.160,2.715,
54.250,4.119,4.087,-6.739,
54.300,4.324,3.491,-16.193,
54.350,4.485,2.414,-24.095,
54.400,4.577,0.974,-28.943,
54.450,4.590,-0.625,-29.865,
54.500,4.512,-2.153,-26.907,
54.550,4.363,-3.418,-21.041,
54.600,4.158,-4.305,-13.623,
54.650,3.918,-4.785,-5.915,
54.700,3.665,-4.872,1.164,
54.750,3.421,-4.625,7.078,
54.800,3.194,-4.116,11.636,
54.850,3.002,-3.418,14.981,
54.900,2.849,-2.589,17.405,
54.932,,,,1.00
54.950,2.740,-1.658,19.199,
54.988,,,,0.00
55.000,2.679,-0.654,20.556,
55.050,2.675,0.407,21.671,
55.100,2.718,1.513,22.738,
55.150,2.823,2.676,23.513,
55.200,2.985,3.898,23.174,
55.250,3.211,5.076,20.556,
55.300,3.499,6.065,14.690,
55.350,3.831,6.676,5.139,
55.400,4.184,6.705,-7.660,
55.450,4.529,5.978,-21.962,
55.500,4.813,4.465,-34.955,
55.550,4.996,2.327,-43.876,
55.600,5.057,-0.131,-47.124,
55.650,4.983,-2.589,-44.409,
55.700,4.787,-4.756,-36.555,
55.750,4.490,-6.370,-25.210,
55.800,4.123,-7.316,-12.751,
55.850,3.735,-7.592,-1.745,
55.900,3.347,-7.359,5.963,
55.950,2.989,-6.850,9.696,
56.000,2.662,-6.269,10.036,
56.050,2.365,-5.774,8.193,
56.100,2.090,-5.425,5.284,
56.150,1.828,-5.236,2.085,
56.200,1.571,-5.221,-0.921,
56.202,,,,1.00
56.250,1.313,-5.352,-3.248,
56.258,,,,0.00
56.300,1.038,-5.585,-4.363,
56.350,0.755,-5.847,-3.782,
56.400,0.454,-6.036,-1.067,
56.450,0.144,-6.036,3.927,
56.500,-0.161,-5.716,10.763,
56.550,-0.441,-4.989,18.374,
56.600,-0.676,-3.854,25.259,
56.650,-0.838,-2.385,29.768,
56.700,-0.921,-0.742,30.640,
56.750,-0.912,0.829,27.489,
56.800,-0.825,2.123,21.041,
56.850,-0.685,2.996,12.654,
56.900,-0.511,3.403,3.588,
56.950,-0.327,3.345,-4.994,
57.000,-0.161,2.851,-12.072,
57.050,-0.031,2.051,-16.920,
57.100,0.048,1.076,-19.393,
57.150,0.079,0.044,-19.780,
57.200,0.052,-0.960,-18.277,
57.250,-0.022,-1.847,-15.029,
57.300,-0.140,-2.516,-10.230,
57.350,-0.284,-2.909,-4.218,
57.400,-0.441,-2.967,2.618,
57.450,-0.593,-2.662,9.793,
57.468,,,,1.00
57.500,-0.720,-1.978,16.387,
57.524,,,,0.00
57.550,-0.803,-0.960,21.138,
57.600,-0.825,0.247,23.029,
57.650,-0.777,1.454,21.914,
57.700,-0.672,2.516,18.471,
57.750,-0.519,3.345,13.478,
57.800,-0.327,3.898,7.612,
57.850,-0.118,4.116,1.648,
57.900,0.096,4.029,-3.685,
57.950,0.292,3.709,-7.999,
58.000,0.471,3.200,-11.393,
58.050,0.620,2.545,-14.060,
58.100,0.729,1.774,-16.096,
58.150,0.798,0.916,-17.647,
58.200,0.825,0.000,-18.908,
58.250,0.798,-0.974,-20.071,
58.300,0.729,-2.007,-21.041,
58.350,0.602,-3.098,-21.186,
58.400,0.419,-4.189,-19.586,
58.450,0.179,-5.149,-15.417,
58.500,-0.105,-5.832,-8.290,
58.550,-0.419,-6.080,1.697,
58.600,-0.733,-5.745,13.769,
58.650,-1.017,-4.727,26.131,
58.700,-1.230,-3.054,36.216,
58.738,,,,1.00
58.750,-1.340,-0.931,41.742,
58.795,,,,0.00
58.800,-1.326,1.324,41.791,
58.850,-1.200,3.418,36.943,
58.900,-0.973,5.134,28.556,
58.950,-0.668,6.341,18.277,
59.000,-0.319,6.967,7.999,
59.050,0.048,7.069,-0.436,
59.100,0.401,6.807,-5.721,
59.150,0.733,6.370,-7.660,
59.200,1.038,5.949,-6.933,
59.250,1.322,5.629,-4.557,
59.300,1.597,5.469,-1.406,
59.350,1.863,5.483,1.939,
59.400,2.138,5.672,4.848,
59.450,2.426,6.007,6.593,
59.500,2.736,6.400,6.400,
59.550,3.067,6.734,3.588,
59.600,3.416,6.865,-2.230,
59.650,3.766,6.618,-10.763,
59.700,4.097,5.847,-20.653,
59.750,4.372,4.523,-29.622,
59.800,4.564,2.763,-35.391,
59.850,4.656,0.814,-36.603,
59.900,4.643,-1.062,-33.064,
59.950,4.538,-2.633,-25.598,
60.000,4.363,-3.709,-15.611,
60.007,,,,1.00
60.050,4.145,-4.218,-4.751,
60.063,,,,0.00
60.100,3.923,-4.160,5.430,
60.150,3.713,-3.607,13.817,
60.200,3.547,-2.691,19.732,
60.250,3.438,-1.542,23.029,
60.300,3.390,-0.305,23.950,
60.350,3.408,0.916,22.786,
60.400,3.486,2.036,19.683,
60.450,3.617,2.953,14.641,
60.500,3.792,3.563,7.854,
60.550,3.988,3.782,-0.242,
60.600,4.184,3.563,-8.969,
60.650,4.359,2.880,-17.308,
60.700,4.490,1.774,-23.853,
60.750,4.547,0.378,-27.247,
60.800,4.529,-1.091,-26.956,
60.850,4.433,-2.429,-23.368,
60.900,4.276,-3.505,-17.502,
60.950,4.071,-4.218,-10.520,
61.000,3.840,-4.552,-3.539,
61.050,3.604,-4.538,2.666,
61.100,3.377,-4.247,7.854,
61.150,3.172,-3.723,12.023,
61.200,2.998,-3.011,15.175,
61.250,2.867,-2.167,17.405,
61.278,,,,1.00
61.300,2.779,-1.251,19.053,
61.334,,,,0.00
61.350,2.740,-0.262,20.459,
61.400,2.749,0.800,21.720,
61.450,2.819,1.920,22.641,
61.500,2.941,3.083,22.883,
61.550,3.124,4.247,21.671,
61.600,3.368,5.338,17.890,
61.650,3.665,6.167,10.617,
61.700,4.001,6.530,-0.194,
61.750,4.342,6.240,-13.332,
61.800,4.651,5.207,-26.665,
61.850,4.887,3.491,-37.670,
61.900,5.018,1.280,-44.215,
61.950,5.022,-1.134,-45.039,
62.000,4.900,-3.432,-40.143,
62.050,4.664,-5.309,-30.737,
62.100,4.346,-6.589,-19.005,
62.150,3.984,-7.199,-7.466,
62.200,3.604,-7.243,1.842,
62.250,3.246,-6.894,7.854,
62.300,2.910,-6.341,10.617,
62.350,2.609,-5.745,10.666,
62.400,2.339,-5.207,8.775,
62.450,2.094,-4.829,5.866,
62.500,1.863,-4.625,2.860,
62.549,,,,1.00
62.550,1.636,-4.567,0.388,
62.600,1.409,-4.611,-1.503,
62.605,,,,0.00
62.650,1.178,-4.727,-2.860,
62.700,0.938,-4.916,-3.491,
62.750,0.689,-5.120,-2.860,
62.800,0.423,-5.265,-0.533,
62.850,0.157,-5.236,3.442,
62.900,-0.109,-4.960,8.678,
62.950,-0.349,-4.392,14.399,
63.000,-0.559,-3.505,19.586,
63.050,-0.711,-2.371,23.029,
63.100,-0.798,-1.105,23.853,
63.150,-0.820,0.116,21.817,
63.200,-0.781,1.164,17.259,
63.250,-0.694,1.905,10.957,
63.300,-0.576,2.283,3.927,
63.350,-0.454,2.283,-2.715,
63.400,-0.336,1.963,-8.145,
63.450,-0.249,1.411,-11.829,
63.500,-0.192,0.713,-13.575,
63.550,-0.175,-0.015,-13.381,
63.600,-0.196,-0.684,-11.442,
63.650,-0.249,-1.207,-8.096,
63.700,-0.323,-1.527,-3.685,
63.750,-0.410,-1.600,1.261,
63.800,-0.493,-1.396,6.060,
63.812,,,,1.00
63.850,-0.559,-0.960,10.036,
63.868,,,,0.00
63.900,-0.593,-0.349,12.702,
63.950,-0.598,0.364,13.866,
64.000,-0.559,1.091,13.478,
64.050,-0.484,1.760,11.732,
64.100,-0.380,2.298,8.921,
64.150,-0.249,2.676,5.284,
64.200,-0.105,2.851,1.164,
64.250,0.044,2.793,-3.006,
64.300,0.183,2.531,-6.787,
64.350,0.301,2.094,-9.987,
64.400,0.397,1.513,-12.702,
64.450,0.458,0.814,-14.981,
64.500,0.480,0.000,-16.775,
64.550,0.463,-0.887,-17.938,
64.600,0.393,-1.818,-18.277,
64.650,0.279,-2.749,-17.550,
64.700,0.118,-3.622,-15.223,
64.750,-0.087,-4.349,-10.666,
64.800,-0.327,-4.785,-3.588,
64.850,-0.580,-4.785,5.527,
64.900,-0.825,-4.262,15.417,
64.950,-1.025,-3.214,24.386,
65.000,-1.161,-1.731,30.786,
65.050,-1.209,0.000,33.501,
65.079,,,,1.00
65.100,-1.161,1.760,32.240,
65.135,,,,0.00
65.150,-1.025,3.345,27.537,
65.200,-0.816,4.596,20.459,
65.250,-0.550,5.425,12.363,
65.300,-0.257,5.818,4.606,
65.350,0.044,5.832,-1.697,
65.400,0.336,5.571,-5.866,
65.450,0.607,5.163,-7.805,
65.500,0.851,4.727,-7.999,
65.550,1.078,4.334,-7.175,
65.600,1.283,4.000,-5.818,
65.650,1.475,3.738,-4.169,
65.700,1.654,3.578,-2.424,
65.750,1.828,3.505,-0.824,
65.800,2.003,3.505,0.533,
65.850,2.177,3.563,1.745,
65.900,2.356,3.680,2.860,
65.950,2.544,3.854,3.782,
66.000,2.740,4.072,4.266,
66.050,2.950,4.305,3.975,
66.100,3.172,4.509,2.618,
66.150,3.403,4.611,0.097,
66.200,3.639,4.552,-3.491,
66.250,3.866,4.291,-7.805,
66.300,4.075,3.782,-12.314,
66.342,,,,1.00
66.350,4.254,3.040,-16.193,
66.398,,,,0.00
66.400,4.385,2.109,-18.568,
66.450,4.468,1.105,-18.908,
66.500,4.494,0.145,-17.065,
66.550,4.477,-0.669,-13.478,
66.600,4.420,-1.236,-8.921,
66.650,4.342,-1.556,-4.315,
66.700,4.259,-1.644,-0.339,
66.750,4.171,-1.556,2.763,
66.800,4.097,-1.338,4.800,
66.850,4.036,-1.033,5.624,
66.900,3.992,-0.727,5.236,
66.950,3.966,-0.480,3.975,
67.000,3.949,-0.320,2.327,
67.050,3.936,-0.247,0.582,
67.100,3.927,-0.262,-1.115,
67.150,3.914,-0.364,-2.521,
67.200,3.892,-0.538,-3.297,
67.250,3.862,-0.727,-3.248,
67.300,3.818,-0.887,-2.424,
67.350,3.770,-0.989,-1.067,
67.400,3.718,-1.004,0.727,
67.450,3.665,-0.931,2.860,
67.500,3.622,-0.727,5.139,
67.550,3.587,-0.407,7.272,
67.600,3.578,0.015,8.969,
67.605,,,,1.00
67.650,3.587,0.509,10.133,
67.661,,,,0.00
67.700,3.626,1.047,10.617,
67.750,3.691,1.600,10.278,
67.800,3.787,2.109,8.921,
67.850,3.905,2.531,6.303,
67.900,4.045,2.793,2.230,
67.950,4.193,2.807,-3.103,
68.000,4.337,2.502,-8.921,
68.050,4.455,1.891,-14.157,
68.100,4.533,1.033,-17.938,
68.150,4.564,0.029,-19.780,
68.200,4.538,-1.018,-19.490,
68.250,4.459,-1.993,-17.211,
68.300,4.333,-2.793,-13.381,
68.350,4.171,-3.360,-8.727,
68.400,3.988,-3.665,-4.024,
68.450,3.796,-3.738,0.145,
68.500,3.608,-3.622,3.588,
68.550,3.430,-3.360,6.448,
68.600,3.268,-2.967,8.872,
68.650,3.129,-2.458,10.811,
68.700,3.019,-1.862,12.217,
68.750,2.941,-1.222,13.332,
68.800,2.897,-0.538,14.496,
68.850,2.884,0.218,15.853,
68.869,,,,1.00
68.900,2.915,1.047,17.211,
68.925,,,,0.00
68.950,2.989,1.949,18.277,
69.000,3.107,2.894,18.665,
69.050,3.277,3.854,17.696,
69.100,3.495,4.741,14.593,
69.150,3.757,5.411,8.678,
69.200,4.049,5.716,-0.194,
69.250,4.346,5.483,-11.248,
69.300,4.621,4.611,-22.689,
69.350,4.830,3.142,-32.143,
69.400,4.948,1.251,-37.718,
69.450,4.961,-0.800,-38.591,
69.500,4.865,-2.763,-34.907,
69.550,4.673,-4.422,-27.586,
69.600,4.407,-5.600,-18.035,
69.650,4.093,-6.240,-8.048,
69.700,3.766,-6.356,0.630,
69.750,3.443,-6.080,6.836,
69.800,3.150,-5.571,10.230,
69.850,2.884,-4.974,11.296,
69.900,2.653,-4.392,10.811,
69.950,2.448,-3.869,9.502,
70.000,2.269,-3.432,7.902,
70.050,2.107,-3.083,6.400,
70.100,1.963,-2.807,5.236,
70.143,,,,1.00
70.150,1.828,-2.574,4.460,
70.199,,,,0.00
70.200,1.706,-2.371,3.975,
70.250,1.593,-2.182,3.636,
70.300,1.488,-2.007,3.345,
70.350,1.392,-1.847,3.054,
70.400,1.305,-1.702,2.715,
70.450,1.222,-1.571,2.182,
70.500,1.148,-1.469,1.261,
70.550,1.078,-1.425,-0.097,
70.600,1.008,-1.469,-1.842,
70.650,0.934,-1.600,-3.975,
70.700,0.851,-1.847,-6.448,
70.750,0.755,-2.240,-9.018,
70.800,0.633,-2.763,-11.199,
70.850,0.480,-3.389,-12.508,
70.900,0.297,-4.058,-12.363,
70.950,0.074,-4.698,-10.084,
71.000,-0.179,-5.163,-5.284,
71.050,-0.454,-5.309,1.939,
71.100,-0.724,-5.032,10.908,
71.150,-0.973,-4.247,20.362,
71.200,-1.169,-2.953,28.507,
71.250,-1.283,-1.280,33.549,
71.300,-1.300,0.553,34.519,
71.350,-1.226,2.313,31.464,
71.400,-1.060,3.811,25.210,
71.411,,,,1.00
71.450,-0.829,4.901,17.162,
71.467,,,,0.00
71.500,-0.554,5.527,8.872,
71.550,-0.262,5.745,1.648,
71.600,0.031,5.629,-3.782,
71.650,0.310,5.294,-7.127,
71.700,0.563,4.843,-8.387,
71.750,0.794,4.392,-7.951,
71.800,0.999,4.014,-6.400,
71.850,1.191,3.738,-4.412,
71.900,1.370,3.578,-2.424,
71.950,1.545,3.505,-0.630,
72.000,1.719,3.520,0.970,
72.050,1.894,3.607,2.473,
72.100,2.077,3.767,3.879,
72.150,2.269,4.000,5.091,
72.200,2.474,4.291,5.818,
72.250,2.697,4.611,5.721,
72.300,2.937,4.901,4.509,
72.350,3.190,5.105,1.939,
72.400,3.451,5.149,-2.085,
72.450,3.713,4.945,-7.418,
72.500,3.958,4.436,-13.381,
72.550,4.167,3.592,-18.811,
